<s> Sue fell in love with a boy named Bob . </s>	<s> Bob didn 't love her like she loved him and he broke up with her . </s>
<s> Sue was about to go to her prom . </s>	<s> She had found the perfect dress . </s>
<s> Bob wanted a ball . </s>	<s> Bob wrote the ball on his Christmas list for Santa . </s>
<s> Bob was buying groceries . </s>	<s> There was a lady in line in front of him . </s>
<s> After running as hard as they could , she climbed in her window . </s>	<s> She made it home just in time and Bob walked home . </s>
<s> The teacher told them they had to use bathroom now or not at all later </s>	<s> So Bob didn 't go at that time but had to go during the play . </s>
<s> Bob was annoyed by it . </s>	<s> Bob asked his girlfriend to stop . </s>
<s> He feels that his room is too quiet . </s>	<s> Bob turns on the television . </s>
<s> Then Bob thought of an even better gift . </s>	<s> He bought his son a brand new puppy . </s>
<s> Sue looked up the show times so they knew when to go . </s>	<s> The movie started 30 minutes earlier than she remembered . </s>
<s> Sue was waiting for her son Bob to come home from school . </s>	<s> The school bus came , and he didn 't get off . </s>
<s> Bob had a soccer game </s>	<s> The day before the game , he got very sick </s>
<s> Bob is now a math teacher . </s>	<s> He gets to be around math every day . </s>
<s> Bob bought some cleaning supplies . </s>	<s> Bob spent all afternoon cleaning the kitchen . </s>
<s> Bob and Sue has been together for 3 years . </s>	<s> Bob met someone else . </s>
<s> Sue had been with Bob since high school . </s>	<s> She knew that one day he would ask her to be his wife . </s>
<s> I noticed Bob was looking at her legs while she was making a move . </s>	<s> I told him he could get into trouble . </s>
<s> Sue watching TV at home . </s>	<s> She answered the phone when it rang . </s>
<s> Sue loved ice skating . </s>	<s> She was pretty good at it . </s>
<s> Bob was having a party at his house . </s>	<s> He invited all of his friends . </s>
<s> At first she hated it . </s>	<s> But then she got a coworker named Bob . </s>
<s> Bob had the day off from work . </s>	<s> He decided he was going to sleep in . </s>
<s> Sue wanted to go swimming , but the sign said the water wasn 't safe . </s>	<s> Sue decided to go swimming anyway . </s>
<s> He was feeling lonely , and moved from his couch to his bed . </s>	<s> Bob wondered what all of his friends were up to without him . </s>
<s> Sue was upset that her family could not eat at her small table . </s>	<s> She searched stores but could not find one she could afford . </s>
<s> Bob wanted to play football . </s>	<s> His parents said no . </s>
<s> They arrived at the store and did their shopping . </s>	<s> When they were done Bob went to get the truck . </s>
<s> Bob wanted to go bike riding . </s>	<s> But when he opened his garage , he couldn 't find his bike . </s>
<s> Bob always did his best work . </s>	<s> Bob always did good work . </s>
<s> The entire thing fell to the ground . </s>	<s> Sue then had to pick it all up . </s>
<s> Sue was usually shy . </s>	<s> She was invited to the bar by her friends . </s>
<s> Bob spent a lot of time playing video games . </s>	<s> A new video game was coming out soon . </s>
<s> She sat with her friends from class and the ate and talked . </s>	<s> Sue felt like a big kid for the first time . </s>
<s> Sue hadn 't seen her little sister in Years . </s>	<s> They were going to have lunch together . </s>
<s> Bob and the kids painted the eggs . </s>	<s> Bob hid the eggs . </s>
<s> Sue wanted to bake cookies . </s>	<s> She found a recipe . </s>
<s> Sue was at the park . </s>	<s> She was sitting on the bench . </s>
<s> Sue was shopping for a dress . </s>	<s> And she picked several to try out . </s>
<s> Sue 's brother Bob came to her house to check on a noise . </s>	<s> Sue opened the door and Bob came in . </s>
<s> Sue decided to enter her dog in a dog show . </s>	<s> She drove over to the tournament and entered him in , </s>
<s> He finally found a teacher who could help him and then he took off . </s>	<s> When Bob got to the library , he dropped his books off and left . </s>
<s> Sue never wanted kids . </s>	<s> One day she fell pregnant . </s>
<s> Bob was on a plane </s>	<s> He had the middle seat . </s>
<s> He put the fan in his room and turned it on . </s>	<s> Bob was never hot again . </s>
<s> Bob had just graduated college . </s>	<s> He needed to find an apartment to live . </s>
<s> Bob is an only child . </s>	<s> He has always wanted a baby brother to play with . </s>
<s> He found the perfect truck ! </s>	<s> Bob drove his new truck home . </s>
<s> Sue likes to give back to her community . </s>	<s> She has spent a lot of time thinking about what she can do . </s>
<s> Sue had just gotten her first car . </s>	<s> She decided to start driving to work instead of taking the bus . </s>
<s> Bob stepped outside one day . </s>	<s> But he realized it was too hot . </s>
<s> Sue called her work and said she wouldn 't be going in today . </s>	<s> She went back to sleep and stayed asleep all day . </s>
<s> Sue loved him very much . </s>	<s> They got married and Sue was never bored again . </s>
<s> Bob 's uncle owned many horses on the farm . </s>	<s> Bob became close to the horses , and soon wanted his own . </s>
<s> Bob had ordered a pizza . </s>	<s> He waited for an hour but the pizza never arrived . </s>
<s> It would be a long trip every day , but Bob knew it was worth it . </s>	<s> He took the job , started getting in shape and saving money for a car . </s>
<s> Sue played with the kitten for hours . </s>	<s> When she woke up the next morning , she was shocked ! </s>
<s> Her mother took her laptop , and her phone from her . </s>	<s> Sue sat in the room for 2 days bored . </s>
<s> Sue wanted a different look . </s>	<s> She decided to get a new haircut . </s>
<s> Bob wanted to learn how to play the piano . </s>	<s> Unfortunately , his family was too poor to afford piano lessons . </s>
<s> He was caught and arrested . </s>	<s> While locked up Bob decided to turn his life around for good . </s>
<s> Bob looked under a tree and did find one . </s>	<s> He gave it to Sue . </s>
<s> Bob was so excited to go fishing with his grandfather . </s>	<s> It was his first time ever fishing . </s>
<s> Every time he came close the ball landed in the field and was caught . </s>	<s> On the last game of the season Bob was more determined than ever . </s>
<s> Bob took the check and put it into his pocket . </s>	<s> Later that day Bob reached into his pocket to get his check . </s>
<s> The trash can broke down from all the trash . </s>	<s> Bob now had to go to the store to buy a new trash can . </s>
<s> Sue was watching music videos . </s>	<s> The cool new girl group had a new video for their new song . </s>
<s> They offered to buy him a drink . </s>	<s> Bob had never tasted beer before . </s>
<s> Bob loved his job . </s>	<s> Unfortunately his job wasn 't paying him enough . </s>
<s> Bob was grounded for a week . </s>	<s> His parents also gave me a long talk after . </s>
<s> The plate broke . </s>	<s> Bob had a huge mess to clean up . </s>
<s> Sue went outside for a walk . </s>	<s> Suddenly it began to rainy . </s>
<s> One day he ran out of rice bags . </s>	<s> Bob decided to grow his own rice . </s>
<s> Sue met her husband at the door wearing it . </s>	<s> He laughed at her and asked when dinner would be ready . </s>
<s> Bob really wanted to play a video game . </s>	<s> But his brother did not . </s>
<s> One day Bob almost hit a bus . </s>	<s> After that he always drove slowly and carefully . </s>
<s> Sue 's family pulled up out front of her grandma 's house . </s>	<s> They had been driving the whole day . </s>
<s> When Bob first got to camp he didn 't know anyone , and he was scared . </s>	<s> As the week went on he made friends and started to have fun . </s>
<s> Bob was at the store with his mom and his brother . </s>	<s> He saw a cereal that had a prize he wanted . </s>
<s> Bob 's friend informed him that his dog needed to run more . </s>	<s> Bob decided to take up running . </s>
<s> She pulled over and he told her he has a flat tire . </s>	<s> He told Sue that he doesn 't know how to change a tire himself . </s>
<s> It fell on the sidewalk . </s>	<s> Sue was sad that she had broke her phone and had to tell her mother . </s>
<s> Bob lost his wallet . </s>	<s> He called up his friends . </s>
<s> Sue and her friends told her all they knew . </s>	<s> Sue hoped the bully would bully the boy who had received the new desk </s>
<s> Bob had a dentist appointment . </s>	<s> He waited in the waiting room . </s>
<s> Sue and her cousin had been bored of each other for hours . </s>	<s> The cousin and Sue were getting along great . </s>
<s> Bob 's laptop had just crashed . </s>	<s> He wanted to get a new laptop . </s>
<s> Bob and a few friends headed to the beach . </s>	<s> After a long day Bob fell asleep in the sand . </s>
<s> Bob tried out for the golf team at school . </s>	<s> He didn 't make the team that year . </s>
<s> He was trying to get back home but was really tired from working . </s>	<s> Bob fell asleep during the train ride . </s>
<s> Sue saw that the local store was having a sale . </s>	<s> She got dressed and made a list . </s>
<s> Sue was reading in bed . </s>	<s> Suddenly , she noticed loud music coming from next door . </s>
<s> Sue had the new single from a hot new artist . </s>	<s> The song played on the radio all the time . </s>
<s> The boss told Bob he was going to have to let him go . </s>	<s> Bob got fired and left the office . </s>
<s> After Bob 's dog passed away he was very sad and quiet . </s>	<s> He did not want to play with the other dogs his family owned . </s>
<s> Bob went to the counter and asked about his bus . </s>	<s> He was informed that it wouldn 't be much longer . </s>
<s> Sue was in the middle of baking cookies one day . </s>	<s> When she went to get the butter there was no more left . </s>
<s> He has always loved school . </s>	<s> Bob was nervous about being in a new school . </s>
<s> Sue thought she was pregnant . </s>	<s> She took a test to make sure . </s>
<s> Bob wanted to buy a video game . </s>	<s> But he didn 't have enough money . </s>
<s> Bob likes to drink beer . </s>	<s> Bob likes beer so much that he learned how to make his own . </s>
<s> She drove to the store and began to look around . </s>	<s> After looking for a while , Sue could not decide what to buy . </s>
<s> Bob and his friends went camping </s>	<s> They all brought food to cook </s>
